lat,lng,started_at,arrived_at,delivered_at
43.736968,-79.462683,2024-07-01 14:12:19,2024-07-02 23:33:33,2024-07-02 23:34:24
43.707614,-79.257605,2024-07-01 14:26:22,2024-07-03 00:06:14,2024-07-03 00:08:42
43.997268,-79.462159,2024-07-01 14:30:46,2024-07-02 21:28:21,2024-07-02 21:29:12
43.341428,-79.838842,2024-07-01 14:33:38,2024-07-02 23:05:59,2024-07-02 23:07:15
43.576286,-79.737107,2024-07-01 14:33:57,2024-07-02 23:12:10,2024-07-02 23:15:25
43.701799,-79.498630,2024-07-01 14:33:57,2024-07-02 22:43:23,2024-07-02 22:44:13
43.708057,-79.400489,2024-07-01 14:33:57,2024-07-02 22:19:59,2024-07-02 22:21:34
43.906802,-79.465373,2024-07-01 14:33:57,2024-07-02 21:28:36,2024-07-02 21:29:33
43.7773064,-79.4741111,2024-07-01 14:33:58,2024-07-02 21:43:45,2024-07-02 21:44:20
43.642207,-79.444935,2024-07-01 14:33:58,2024-07-03 00:42:36,2024-07-03 00:43:02
43.646445,-79.525746,2024-07-01 14:33:59,2024-07-02 23:17:31,2024-07-02 23:23:32
43.882735,-79.244167,2024-07-01 14:33:59,2024-07-02 22:01:30,2024-07-02 22:02:54
43.7788371,-79.417753,2024-07-01 14:34:01,2024-07-02 21:24:43,2024-07-02 21:25:12
43.63989,-79.399334,2024-07-01 14:34:01,2024-07-02 21:56:39,2024-07-02 21:59:25
43.374792,-79.815029,2024-07-01 14:34:01,2024-07-02 21:47:36,2024-07-02 21:48:18
43.591803,-79.674412,2024-07-01 14:34:01,2024-07-02 23:43:52,2024-07-02 23:44:44
43.69627,-79.29271,2024-07-01 14:34:02,2024-07-02 23:13:58,2024-07-02 23:16:22
43.673042,-79.777010,2024-07-01 14:34:02,2024-07-03 01:15:35,2024-07-03 01:17:40
43.86499,-79.527118,2024-07-01 14:34:02,2024-07-03 00:09:30,2024-07-03 00:10:06
43.6046,-79.690482,2024-07-01 14:34:03,2024-07-03 00:38:15,2024-07-03 00:39:13
43.765153,-79.314350,2024-07-01 14:34:04,2024-07-02 21:01:21,2024-07-02 21:01:52
43.842590,-79.075993,2024-07-01 14:34:04,2024-07-02 21:22:50,2024-07-02 21:23:43
43.679728,-79.398837,2024-07-01 14:34:04,2024-07-02 23:19:37,2024-07-02 23:20:27
43.618486,-79.504206,2024-07-01 14:34:04,2024-07-02 23:14:37,2024-07-02 23:18:54
43.557386,-79.734424,2024-07-01 14:34:04,2024-07-02 22:53:28,2024-07-02 22:55:34
43.6892866,-79.4774634,2024-07-01 14:34:04,2024-07-02 22:28:20,2024-07-02 22:29:40
43.743525,-79.763918,2024-07-01 14:34:05,2024-07-02 23:51:21,2024-07-02 23:52:14
43.640938,-79.586611,2024-07-01 14:34:05,2024-07-02 21:50:30,2024-07-02 21:50:48
43.767493,-79.287767,2024-07-01 14:34:05,2024-07-02 21:36:17,2024-07-02 21:38:20
43.817878,-79.525965,2024-07-03 13:27:52,2024-07-04 15:46:33,2024-07-04 15:51:11
43.868624,-78.855506,2024-07-01 14:34:06,2024-07-03 00:03:05,2024-07-03 00:04:28
43.595991,-79.706472,2024-07-01 14:34:07,2024-07-02 21:48:17,2024-07-02 21:50:38
43.811499,-79.184108,2024-07-01 14:34:07,2024-07-03 00:38:56,2024-07-03 00:39:56
43.496304,-79.690212,2024-07-01 14:34:09,2024-07-03 00:24:54,2024-07-03 00:25:39
43.753297,-79.442865,2024-07-01 14:34:10,2024-07-03 00:35:21,2024-07-03 00:36:04
43.572595,-79.781936,2024-07-01 14:34:10,2024-07-03 01:33:11,2024-07-03 01:34:15
44.033979,-79.437600,2024-07-01 14:34:10,2024-07-02 22:13:44,2024-07-02 22:14:26
43.736568,-79.475972,2024-07-01 14:34:10,2024-07-02 22:58:37,2024-07-02 22:59:37
43.640895,-79.492886,2024-07-01 14:34:11,2024-07-03 01:15:41,2024-07-03 01:16:43
43.786292,-79.333842,2024-07-01 14:34:11,2024-07-02 23:13:50,2024-07-02 23:17:28
43.725925,-79.402045,2024-07-01 14:34:12,2024-07-02 20:54:32,2024-07-02 20:57:28
43.625812,-79.4778589,2024-07-01 14:34:12,2024-07-02 23:53:00,2024-07-02 23:54:16
43.938416,-79.431386,2024-07-01 14:34:12,2024-07-02 20:42:55,2024-07-02 20:43:31
43.583669,-79.715378,2024-07-01 14:34:12,2024-07-02 22:27:39,2024-07-02 22:28:17
43.684621,-79.706069,2024-07-01 14:34:13,2024-07-02 23:59:27,2024-07-03 00:06:36
43.921515,-79.472147,2024-07-01 14:34:13,2024-07-02 21:44:05,2024-07-02 21:46:08
43.636943,-79.435588,2024-07-01 14:34:14,2024-07-02 23:32:37,2024-07-02 23:33:47
43.656004,-79.786817,2024-07-01 14:34:14,2024-07-03 02:26:03,2024-07-03 02:26:40
43.81506,-79.227601,2024-07-01 14:34:14,2024-07-02 22:03:05,2024-07-02 22:04:16
43.758428,-79.745939,2024-07-01 14:34:15,2024-07-02 22:57:38,2024-07-02 22:58:11
43.788524,-79.346622,2024-07-01 14:34:15,2024-07-02 23:22:36,2024-07-02 23:26:15
43.701195,-79.547955,2024-07-01 14:34:16,2024-07-02 23:51:53,2024-07-02 23:54:29
43.708060,-79.397252,2024-07-01 14:35:23,2024-07-02 22:33:33,2024-07-02 22:34:39
43.328925,-79.792809,2024-07-01 14:48:40,2024-07-02 23:37:16,2024-07-02 23:37:55
43.905050,-78.972784,2024-07-01 14:51:12,2024-07-02 22:06:12,2024-07-02 22:07:06
43.850240,-78.946159,2024-07-01 14:58:53,2024-07-02 21:05:51,2024-07-02 21:07:08
43.549338,-79.720997,2024-07-01 15:01:39,2024-07-02 23:36:36,2024-07-02 23:37:42
43.583947,-79.763253,2024-07-01 15:01:39,2024-07-03 02:08:52,2024-07-03 02:10:04
43.786128,-79.350669,2024-07-01 15:01:39,2024-07-03 00:03:30,2024-07-03 00:06:16
43.730739,-79.510114,2024-07-01 15:01:39,2024-07-02 22:16:22,2024-07-02 22:20:35
43.7740072,-79.1843105,2024-07-01 15:01:40,2024-07-02 23:39:25,2024-07-02 23:40:02
43.650226,-79.573803,2024-07-01 15:01:40,2024-07-02 21:37:41,2024-07-02 21:38:33
43.774514,-79.230467,2024-07-01 15:01:41,2024-07-03 01:39:36,2024-07-03 01:40:37
43.851964,-79.512032,2024-07-01 15:01:41,2024-07-02 23:50:12,2024-07-02 23:51:30
43.638833,-79.398839,2024-07-01 15:01:42,2024-07-02 22:05:21,2024-07-02 22:06:04
43.837981,-79.484791,2024-07-01 15:01:42,2024-07-02 23:33:06,2024-07-02 23:33:27
43.7719708,-79.2379122,2024-07-01 15:01:42,2024-07-02 23:13:11,2024-07-02 23:13:48
43.765169,-79.384969,2024-07-01 15:01:42,2024-07-03 01:57:25,2024-07-03 01:59:39
43.684621,-79.379250,2024-07-01 15:01:42,2024-07-03 00:18:04,2024-07-03 00:26:15
43.78648,-79.194401,2024-07-01 15:01:43,2024-07-02 23:22:45,2024-07-02 23:27:21
43.834977,-79.652116,2024-07-01 15:01:43,2024-07-02 23:28:59,2024-07-02 23:31:33
43.858959,-79.090560,2024-07-01 15:01:44,2024-07-02 20:55:44,2024-07-02 20:56:41
43.738924,-79.564744,2024-07-01 15:01:44,2024-07-02 21:26:13,2024-07-02 21:26:52
43.772581,-79.261496,2024-07-01 15:01:44,2024-07-02 22:30:45,2024-07-02 22:32:02
43.833400,-79.560893,2024-07-01 15:01:45,2024-07-03 00:57:35,2024-07-03 00:57:50
43.781110,-79.359827,2024-07-01 15:01:45,2024-07-03 00:49:44,2024-07-03 00:51:12
43.7242765,-79.8300585,2024-07-01 15:01:45,2024-07-02 22:46:36,2024-07-02 22:47:22
43.775180,-79.410846,2024-07-01 15:01:46,2024-07-02 22:06:36,2024-07-02 22:06:54
43.553208,-79.693278,2024-07-01 15:01:46,2024-07-02 22:38:38,2024-07-02 22:39:04
43.798744,-79.337032,2024-07-01 15:01:47,2024-07-02 22:49:37,2024-07-02 22:51:22
43.6949203,-79.5524812,2024-07-01 15:01:47,2024-07-03 00:09:44,2024-07-03 00:12:28
43.637377,-79.582736,2024-07-01 15:01:47,2024-07-02 21:54:05,2024-07-02 21:56:57
43.699262,-79.747710,2024-07-01 15:01:47,2024-07-02 21:22:20,2024-07-02 21:23:19
43.635071,-79.437605,2024-07-01 15:01:48,2024-07-02 23:44:01,2024-07-02 23:46:24
43.791887,-79.353505,2024-07-01 15:01:48,2024-07-02 23:39:19,2024-07-02 23:45:45
43.737737,-79.574008,2024-07-01 15:01:48,2024-07-02 21:30:32,2024-07-02 21:31:02
43.646176,-79.525984,2024-07-01 15:01:49,2024-07-02 23:24:10,2024-07-02 23:28:39
43.660593,-79.359349,2024-07-01 15:01:49,2024-07-02 21:49:05,2024-07-02 21:49:48
43.704660,-79.759824,2024-07-01 15:01:49,2024-07-02 21:56:29,2024-07-02 21:58:01
43.861701,-79.224300,2024-07-01 15:01:50,2024-07-02 22:19:55,2024-07-02 22:20:31
43.923504,-79.469653,2024-07-01 15:01:50,2024-07-02 20:19:22,2024-07-02 20:20:52
43.688063,-79.827547,2024-07-01 15:01:50,2024-07-02 23:52:33,2024-07-02 23:53:35
43.711503,-79.435619,2024-07-01 15:01:51,2024-07-03 00:18:06,2024-07-03 00:18:52
43.469243,-79.722856,2024-07-01 15:01:52,2024-07-02 22:30:04,2024-07-02 22:31:24
43.781269,-79.23076,2024-07-01 15:01:52,2024-07-03 01:56:52,2024-07-03 01:57:35
43.488025,-79.731448,2024-07-01 15:01:52,2024-07-02 23:09:36,2024-07-02 23:10:34
43.546812,-79.719618,2024-07-01 15:01:53,2024-07-02 23:43:29,2024-07-02 23:46:29
43.6610167,-79.3765617,2024-07-01 15:01:53,2024-07-02 23:03:51,2024-07-02 23:04:31
43.942051,-78.884516,2024-07-01 15:01:54,2024-07-03 00:59:47,2024-07-03 01:00:43
43.690767,-79.795523,2024-07-01 15:01:54,2024-07-03 00:40:28,2024-07-03 00:41:57
43.713971,-79.360432,2024-07-01 15:01:54,2024-07-02 23:34:50,2024-07-02 23:36:39
43.725808,-79.480607,2024-07-01 15:01:54,2024-07-02 23:17:39,2024-07-02 23:18:34
43.892400,-79.409899,2024-07-01 15:01:55,2024-07-02 22:40:30,2024-07-02 22:41:51
43.720498,-79.482861,2024-07-01 15:01:55,2024-07-02 21:35:57,2024-07-02 21:42:14
43.842842,-79.426201,2024-07-01 15:01:55,2024-07-02 21:45:09,2024-07-02 21:49:22
43.661884,-79.417091,2024-07-01 15:01:56,2024-07-02 20:49:03,2024-07-02 20:52:31
43.64516,-79.436694,2024-07-01 15:01:56,2024-07-03 00:17:39,2024-07-03 00:20:39
43.7297568,-79.255769,2024-07-01 15:01:57,2024-07-03 00:58:25,2024-07-03 00:59:06
43.683340,-79.817966,2024-07-01 15:01:57,2024-07-02 23:45:30,2024-07-02 23:46:34
43.610661,-79.63041,2024-07-01 15:01:57,2024-07-02 22:57:19,2024-07-02 23:00:20
43.654499,-79.363157,2024-07-01 15:01:57,2024-07-02 20:37:02,2024-07-02 20:38:19
43.722199,-79.257923,2024-07-01 15:01:57,2024-07-03 00:38:24,2024-07-03 00:39:00
43.638153,-79.413976,2024-07-01 15:01:58,2024-07-02 21:49:55,2024-07-02 21:54:33
43.6900723,-79.3439325,2024-07-01 15:01:58,2024-07-02 23:03:21,2024-07-02 23:05:53
43.5469745,-79.6250567,2024-07-01 15:02:00,2024-07-03 02:41:11,2024-07-03 02:42:37
43.772717,-79.739514,2024-07-01 15:02:00,2024-07-02 22:03:08,2024-07-02 22:03:44
43.859106,-79.047566,2024-07-01 15:02:00,2024-07-02 22:17:05,2024-07-02 22:19:21
43.599191,-79.596157,2024-07-01 15:02:01,2024-07-02 20:57:53,2024-07-02 20:59:15
43.768335,-79.371485,2024-07-01 15:02:02,2024-07-03 01:16:02,2024-07-03 01:17:26
43.581746,-79.571921,2024-07-01 15:02:09,2024-07-02 20:57:38,2024-07-02 20:59:10
43.651435,-79.580634,2024-07-01 15:02:11,2024-07-02 21:44:25,2024-07-02 21:45:46
43.513433,-79.632064,2024-07-01 15:02:14,2024-07-02 22:25:34,2024-07-02 22:27:08
43.713563,-79.5612469,2024-07-01 15:04:28,2024-07-02 23:40:58,2024-07-02 23:43:25
43.896502,-78.886981,2024-07-01 15:04:32,2024-07-02 23:34:13,2024-07-02 23:34:44
43.956824,-78.837150,2024-07-01 15:05:18,2024-07-03 00:29:19,2024-07-03 00:30:09
43.663371,-79.424244,2024-07-01 15:07:41,2024-07-02 22:49:12,2024-07-02 22:50:20
43.628483,-79.595502,2024-07-01 15:07:41,2024-07-02 21:55:34,2024-07-02 21:57:19
43.641419,-79.399579,2024-07-01 15:07:41,2024-07-02 22:41:01,2024-07-02 22:46:01
43.741341,-79.234958,2024-07-01 15:07:41,2024-07-03 00:14:16,2024-07-03 00:14:37
43.765655,-79.449798,2024-07-01 15:07:42,2024-07-03 00:22:32,2024-07-03 00:23:20
43.579426,-79.630777,2024-07-01 15:07:42,2024-07-03 01:19:33,2024-07-03 01:20:30
43.674608,-79.399531,2024-07-01 15:07:42,2024-07-02 23:24:55,2024-07-02 23:25:25
43.710443,-79.528279,2024-07-03 14:20:33,2024-07-03 22:14:35,2024-07-03 22:15:55
43.879814,-79.041734,2024-07-01 15:09:02,2024-07-02 23:25:31,2024-07-02 23:27:14
43.917928,-78.811571,2024-07-01 15:10:26,2024-07-03 00:31:13,2024-07-03 00:31:41
43.684380,-79.462275,2024-07-01 15:13:10,2024-07-02 23:59:01,2024-07-03 00:00:02
44.014239,-79.440195,2024-07-01 15:25:06,2024-07-02 21:55:47,2024-07-02 21:56:17
43.658625,-79.429458,2024-07-01 15:30:28,2024-07-02 23:14:36,2024-07-02 23:15:04
43.788267,-79.594097,2024-07-01 15:37:25,2024-07-03 00:40:38,2024-07-03 00:41:58
43.75875,-79.57502,2024-07-01 15:45:22,2024-07-02 20:40:36,2024-07-02 20:41:04
43.382061,-79.827498,2024-07-01 15:47:00,2024-07-02 21:56:20,2024-07-02 21:57:00
43.842414,-79.423792,2024-07-01 15:48:56,2024-07-02 21:51:16,2024-07-02 21:52:40
43.702568,-79.278552,2024-07-01 15:50:12,2024-07-02 22:55:17,2024-07-02 22:55:46
43.895241,-78.983781,2024-07-01 15:52:48,2024-07-02 21:58:40,2024-07-02 21:59:13
43.850602,-79.438191,2024-07-01 15:53:56,2024-07-02 21:23:42,2024-07-02 21:24:26
43.684852,-79.296812,2024-07-01 15:55:12,2024-07-03 00:36:04,2024-07-03 00:37:43
43.412067,-80.361892,2024-07-01 16:00:16,2024-07-03 18:30:06,2024-07-03 18:31:16
43.921800,-80.092900,2024-07-01 16:00:16,2024-07-03 20:47:35,2024-07-03 20:49:59
43.139372,-79.393889,2024-07-01 16:00:17,2024-07-03 16:53:44,2024-07-03 16:57:02
43.621115,-79.599958,2024-07-01 16:06:33,2024-07-02 22:20:45,2024-07-02 22:22:28
43.983359,-79.474015,2024-07-01 16:07:31,2024-07-02 21:19:35,2024-07-02 21:20:00
43.681855,-79.516081,2024-07-01 16:07:42,2024-07-02 21:28:27,2024-07-02 21:28:51
43.735161,-79.418358,2024-07-01 16:08:37,2024-07-02 20:41:49,2024-07-02 20:42:09
43.793144,-79.750226,2024-07-01 16:14:35,2024-07-02 21:39:23,2024-07-02 21:39:51
43.914723,-78.976049,2024-07-01 16:18:05,2024-07-02 22:12:00,2024-07-02 22:12:37
43.459175,-79.700899,2024-07-01 16:25:44,2024-07-02 22:20:04,2024-07-02 22:21:29
43.692981,-79.544320,2024-07-01 16:26:50,2024-07-03 02:19:59,2024-07-03 02:22:06
43.843679,-79.40658,2024-07-01 16:32:23,2024-07-02 22:06:16,2024-07-02 22:06:42
43.466530,-79.693535,2024-07-01 16:35:24,2024-07-02 23:45:05,2024-07-02 23:45:56
43.862963,-79.465955,2024-07-01 16:40:30,2024-07-02 20:27:51,2024-07-02 20:28:46
43.521833,-80.237778,2024-07-01 16:52:22,2024-07-03 15:56:32,2024-07-03 15:59:05
43.369087,-80.330214,2024-07-01 16:52:22,2024-07-03 19:04:20,2024-07-03 19:05:41
43.953052,-78.969524,2024-07-01 16:52:22,2024-07-03 15:41:59,2024-07-03 15:43:34
43.644634,-79.392936,2024-07-01 16:52:22,2024-07-03 16:27:56,2024-07-03 16:29:05
43.655873,-79.411633,2024-07-01 16:52:22,2024-07-03 15:24:06,2024-07-03 15:25:15
43.637657,-79.414689,2024-07-01 16:52:22,2024-07-03 15:42:03,2024-07-03 15:49:13
43.653980,-79.388520,2024-07-01 16:52:22,2024-07-03 17:05:52,2024-07-03 17:06:59
43.838946,-79.246624,2024-07-03 13:32:32,2024-07-03 18:50:13,2024-07-03 18:51:09
43.640311,-79.390859,2024-07-01 16:52:22,2024-07-03 16:05:20,2024-07-03 16:11:36
43.688239,-79.421369,2024-07-01 16:52:22,2024-07-03 14:55:16,2024-07-03 14:56:00
43.643893,-79.399476,2024-07-01 16:52:22,2024-07-03 15:55:24,2024-07-03 16:01:34
43.536305,-80.258815,2024-07-01 16:52:22,2024-07-03 15:47:09,2024-07-03 15:48:03
43.254197,-79.857221,2024-07-01 16:52:22,2024-07-03 20:36:08,2024-07-03 20:36:54
43.685671,-79.289555,2024-07-01 16:52:22,2024-07-03 17:57:19,2024-07-03 17:57:57
43.948161,-78.837712,2024-07-01 16:52:22,2024-07-03 16:39:52,2024-07-03 16:41:02
43.191857,-79.792890,2024-07-01 16:52:22,2024-07-03 15:48:30,2024-07-03 15:49:20
43.336637,-80.307822,2024-07-01 16:52:22,2024-07-03 19:15:34,2024-07-03 19:25:41
43.553460,-79.594211,2024-07-01 16:52:23,2024-07-03 17:41:31,2024-07-03 17:43:00
43.528624,-80.288252,2024-07-01 16:52:23,2024-07-03 15:36:58,2024-07-03 15:37:44
43.531230,-80.553327,2024-07-01 16:52:22,2024-07-03 17:53:47,2024-07-03 17:55:09
43.714392,-79.631543,2024-07-01 16:52:23,2024-07-03 15:02:57,2024-07-03 15:03:48
43.604617,-79.517504,2024-07-01 16:52:23,2024-07-03 18:31:29,2024-07-03 18:32:18
43.211479,-79.868849,2024-07-03 15:03:52,2024-07-03 19:18:07,2024-07-03 19:20:24
43.835602,-79.356903,2024-07-01 16:52:23,2024-07-03 18:05:50,2024-07-03 18:07:53
43.576176,-80.268072,2024-07-01 16:52:22,2024-07-03 17:00:30,2024-07-03 17:02:46
43.367907,-80.962946,2024-07-01 16:52:23,2024-07-03 19:53:56,2024-07-03 19:55:28
43.639901,-79.390510,2024-07-01 16:52:23,2024-07-03 16:13:01,2024-07-03 16:14:45
43.859689,-79.035119,2024-07-01 16:52:23,2024-07-03 14:45:37,2024-07-03 14:46:51
43.707431,-79.525459,2024-07-01 16:52:23,2024-07-03 15:02:56,2024-07-03 15:04:37
43.661454,-79.511756,2024-07-03 13:21:29,2024-07-03 17:24:35,2024-07-03 17:30:13
43.863392,-79.433299,2024-07-01 16:52:23,2024-07-03 17:00:31,2024-07-03 17:05:12
43.902349,-78.860918,2024-07-01 16:52:23,2024-07-03 17:01:44,2024-07-03 17:02:54
43.450515,-80.483944,2024-07-01 16:52:23,2024-07-03 16:57:19,2024-07-03 16:59:16
43.658292,-79.340425,2024-07-01 16:52:23,2024-07-03 19:05:31,2024-07-03 19:06:26
43.785872,-79.362412,2024-07-01 16:52:23,2024-07-03 18:40:49,2024-07-03 18:41:27
43.741986,-79.293846,2024-07-01 16:52:23,2024-07-03 17:05:57,2024-07-03 17:06:42
43.699410,-79.424102,2024-07-01 16:52:23,2024-07-03 15:02:40,2024-07-03 15:03:11
43.705033,-79.425831,2024-07-01 16:52:23,2024-07-03 14:53:01,2024-07-03 14:58:09
43.719817,-79.348700,2024-07-01 16:52:23,2024-07-03 17:53:54,2024-07-03 17:56:19
43.431413,-80.538385,2024-07-01 16:52:23,2024-07-03 17:59:36,2024-07-03 18:00:43
43.764829,-79.412679,2024-07-01 16:52:23,2024-07-03 19:09:34,2024-07-03 19:11:18
43.381844,-79.733515,2024-07-01 16:52:23,2024-07-03 19:00:25,2024-07-03 19:01:13
43.914318,-79.437822,2024-07-01 16:52:23,2024-07-03 17:22:47,2024-07-03 17:24:09
43.679993,-79.523344,2024-07-01 16:52:23,2024-07-03 15:20:00,2024-07-03 15:20:56
43.861976,-79.054969,2024-07-01 16:56:53,2024-07-03 14:59:55,2024-07-03 15:01:27
42.997820,-81.153561,2024-07-01 16:56:53,2024-07-03 21:15:17,2024-07-03 21:16:34
43.549626,-80.225465,2024-07-01 16:56:53,2024-07-03 16:32:53,2024-07-03 16:34:57
45.049157,-79.340553,2024-07-01 16:56:53,2024-07-03 20:38:19,2024-07-03 20:39:22
44.114046,-79.461877,2024-07-01 16:56:53,2024-07-03 16:35:22,2024-07-03 16:36:08
43.926245,-78.676559,2024-07-01 16:56:53,2024-07-03 18:17:51,2024-07-03 18:19:31
42.289395,-82.737206,2024-07-01 16:56:53,2024-07-03 23:51:30,2024-07-03 23:52:05
42.366748,-82.288113,2024-07-01 16:56:53,2024-07-03 23:13:18,2024-07-03 23:13:56
43.048758,-81.305879,2024-07-01 16:56:53,2024-07-03 20:49:20,2024-07-03 20:49:52
43.925805,-78.841831,2024-07-01 16:56:53,2024-07-03 16:47:44,2024-07-03 16:49:46
43.926179,-78.85883,2024-07-01 16:56:41,2024-07-02 23:29:38,2024-07-02 23:30:26
43.855646,-79.034546,2024-07-01 17:06:36,2024-07-02 22:25:23,2024-07-02 22:27:58
43.859020,-79.536212,2024-07-01 17:08:34,2024-07-03 00:25:49,2024-07-03 00:26:15
43.697310,-79.489901,2024-07-01 17:16:21,2024-07-02 23:13:57,2024-07-02 23:18:41
43.888902,-79.040960,2024-07-01 17:17:47,2024-07-02 23:31:48,2024-07-02 23:32:39
43.744772,-79.355857,2024-07-01 17:23:06,2024-07-03 01:14:30,2024-07-03 01:14:59
43.866482,-79.241840,2024-07-01 17:52:54,2024-07-03 00:30:58,2024-07-03 00:31:35
43.643854,-79.529173,2024-07-01 18:10:55,2024-07-02 23:37:17,2024-07-02 23:39:32
43.611092,-79.711779,2024-07-01 18:23:23,2024-07-02 21:36:02,2024-07-02 21:36:57
43.635173,-79.802607,2024-07-01 18:32:31,2024-07-03 01:16:11,2024-07-03 01:17:08
43.712795,-79.271303,2024-07-01 18:34:43,2024-07-02 22:27:46,2024-07-02 22:30:00
43.665603,-79.519903,2024-07-01 18:41:57,2024-07-02 21:50:21,2024-07-02 21:52:14
43.758224,-79.755778,2024-07-01 18:46:48,2024-07-02 22:41:27,2024-07-02 22:41:46
43.697310,-79.489901,2024-07-01 18:48:13,2024-07-02 23:20:21,2024-07-02 23:23:48
44.058543,-79.469993,2024-07-01 19:26:42,2024-07-02 22:55:19,2024-07-02 22:56:02
43.605151,-79.615561,2024-07-01 19:31:57,2024-07-02 22:52:38,2024-07-02 22:53:14
43.860309,-79.012268,2024-07-01 19:34:53,2024-07-03 00:29:58,2024-07-03 00:40:11
43.656430,-79.396802,2024-07-01 19:42:48,2024-07-02 20:38:02,2024-07-02 20:44:18
43.673396,-79.443110,2024-07-01 20:46:48,2024-07-02 22:26:21,2024-07-02 22:26:46
43.7679369,-79.4121605,2024-07-01 20:54:07,2024-07-02 22:29:40,2024-07-02 22:30:33
43.763878,-79.417169,2024-07-01 21:00:38,2024-07-02 23:07:12,2024-07-02 23:07:32
43.762701,-79.757754,2024-07-01 21:00:38,2024-07-02 22:38:06,2024-07-02 22:39:14
43.693234,-79.823488,2024-07-01 21:00:38,2024-07-02 23:56:20,2024-07-03 00:01:50
43.777765,-79.454208,2024-07-01 21:00:38,2024-07-02 22:22:29,2024-07-02 22:27:18
43.67309,-79.72311,2024-07-01 21:00:38,2024-07-03 00:16:17,2024-07-03 00:16:52
43.7580814,-79.4966255,2024-07-01 21:00:39,2024-07-02 21:12:06,2024-07-02 21:12:40
43.767547,-79.750158,2024-07-01 21:00:40,2024-07-02 22:24:46,2024-07-02 22:25:28
43.408456,-79.814006,2024-07-01 21:00:40,2024-07-02 23:02:12,2024-07-02 23:02:47
43.722079,-79.543947,2024-07-01 21:00:40,2024-07-02 21:06:45,2024-07-02 21:08:39
43.884968,-79.252709,2024-07-01 21:00:40,2024-07-02 21:57:54,2024-07-02 21:58:34
43.775180,-79.410846,2024-07-01 21:00:41,2024-07-02 22:05:33,2024-07-02 22:05:55
43.689508,-79.755458,2024-07-01 21:00:41,2024-07-02 21:32:36,2024-07-02 21:34:33
43.7255442,-79.2517588,2024-07-01 21:00:41,2024-07-03 00:49:32,2024-07-03 00:52:24
43.604182,-79.645250,2024-07-01 21:00:42,2024-07-02 22:11:02,2024-07-02 22:11:52
43.730721,-79.610898,2024-07-01 21:00:42,2024-07-02 22:15:19,2024-07-02 22:18:01
43.8518841,-79.4313145,2024-07-01 21:00:43,2024-07-02 20:14:37,2024-07-02 20:19:45
43.391556,-79.822211,2024-07-02 19:08:13,2024-07-04 18:33:23,2024-07-04 18:36:08
43.764776,-79.502914,2024-07-01 21:00:43,2024-07-02 21:07:22,2024-07-02 21:08:15
43.759413,-79.772226,2024-07-01 21:00:43,2024-07-03 00:23:21,2024-07-03 00:23:54
43.7421416,-79.6004481,2024-07-01 21:00:45,2024-07-02 22:00:38,2024-07-02 22:02:04
43.7195558,-79.3250352,2024-07-01 21:00:45,2024-07-03 01:44:36,2024-07-03 01:45:13
43.718680,-79.744214,2024-07-01 21:00:45,2024-07-02 20:59:36,2024-07-02 21:00:32
43.584795,-79.630956,2024-07-01 21:00:45,2024-07-03 01:27:50,2024-07-03 01:30:26
43.753483,-79.262627,2024-07-01 21:00:46,2024-07-02 22:12:26,2024-07-02 22:14:50
43.769563,-79.413447,2024-07-01 21:00:46,2024-07-02 22:17:15,2024-07-02 22:18:15
43.622616,-79.593429,2024-07-01 21:00:46,2024-07-02 22:13:24,2024-07-02 22:16:55
43.804594,-79.353824,2024-07-01 21:00:46,2024-07-02 22:22:18,2024-07-02 22:34:19
43.702118,-79.393667,2024-07-01 21:00:46,2024-07-02 22:45:41,2024-07-02 22:47:23
43.408462,-79.799768,2024-07-01 21:00:47,2024-07-02 22:43:18,2024-07-02 22:43:57
43.766504,-79.411094,2024-07-01 21:00:47,2024-07-02 22:44:48,2024-07-02 22:45:09
43.636475,-79.402059,2024-07-01 21:00:48,2024-07-02 22:28:50,2024-07-02 22:29:43
43.717187,-79.333,2024-07-01 21:00:49,2024-07-03 01:32:27,2024-07-03 01:32:59
43.871955,-79.086247,2024-07-01 21:00:49,2024-07-02 20:42:15,2024-07-02 20:43:32
43.846375,-79.571744,2024-07-01 21:00:49,2024-07-03 01:51:11,2024-07-03 01:52:16
43.635987,-79.467317,2024-07-01 21:00:49,2024-07-02 23:14:56,2024-07-02 23:16:15
43.757145,-79.773776,2024-07-01 21:00:50,2024-07-03 00:19:30,2024-07-03 00:20:33
43.728143,-79.62685,2024-07-01 21:00:50,2024-07-02 22:25:47,2024-07-02 22:26:35
43.783352,-79.698759,2024-07-01 21:00:50,2024-07-02 21:42:33,2024-07-02 21:43:24
43.696606,-79.693410,2024-07-02 19:08:18,2024-07-04 17:39:10,2024-07-04 17:40:09
43.734392,-79.827207,2024-07-01 21:00:51,2024-07-02 22:35:40,2024-07-02 22:37:59
43.683509,-79.463849,2024-07-01 21:00:51,2024-07-02 23:50:08,2024-07-02 23:50:54
43.588043,-79.773643,2024-07-01 21:00:51,2024-07-03 01:49:42,2024-07-03 01:50:28
43.751479,-79.740269,2024-07-01 21:00:52,2024-07-02 23:12:54,2024-07-02 23:13:47
43.753860,-79.753649,2024-07-01 21:00:52,2024-07-02 22:44:34,2024-07-02 22:45:01
